county,precinct,office,district,candidate,party,votes,election_day,absentee,county_id,original_precinct_name
Northumberland,Kulpmont Borough 2,Governor,,Ken V. Krawchuk,LIB,3,,,Northumberland County,Kulpmont Borough 2
Northumberland,Kulpmont Borough 2,Governor,,Write In Votes,,2,,,Northumberland County,Kulpmont Borough 2
Northumberland,Kulpmont Borough 2,U.S. House,9.0,Denny Wolff,DEM,125,,,Northumberland County,Kulpmont Borough 2
Northumberland,Kulpmont Borough 2,U.S. House,9.0,Dan Meuser,REP,144,,,Northumberland County,Kulpmont Borough 2
Northumberland,Kulpmont Borough 2,U.S. House,9.0,Write In Votes,,1,,,Northumberland County,Kulpmont Borough 2
Northumberland,Kulpmont Borough 2,State House,107.0,Sarah Donnelly,DEM,109,,,Northumberland County,Kulpmont Borough 2
Northumberland,Kulpmont Borough 2,State House,107.0,Kurt A. Masser,REP,165,,,Northumberland County,Kulpmont Borough 2
Northumberland,Kulpmont Borough 2,State House,107.0,Write In Votes,,0,,,Northumberland County,Kulpmont Borough 2
Northumberland,Kulpmont Borough 3,U.S. Senate,,"Bob Casey, Jr. ",DEM,157,,,Northumberland County,Kulpmont Borough 3
Northumberland,Kulpmont Borough 3,U.S. Senate,,Lou Barletta,REP,156,,,Northumberland County,Kulpmont Borough 3
Northumberland,Kulpmont Borough 3,U.S. Senate,,Neal Gale,GRE,0,,,Northumberland County,Kulpmont Borough 3
Northumberland,Kulpmont Borough 3,U.S. Senate,,Write In Votes,,0,,,Northumberland County,Kulpmont Borough 3
Northumberland,Kulpmont Borough 3,Governor,,Tom Wolf,DEM,171,,,Northumberland County,Kulpmont Borough 3
Northumberland,Kulpmont Borough 3,Governor,,Scott R. Wagner,REP,137,,,Northumberland County,Kulpmont Borough 3
Northumberland,Kulpmont Borough 3,Governor,,Paul Glover,GRE,3,,,Northumberland County,Kulpmont Borough 3
Northumberland,Kulpmont Borough 3,Governor,,Ken V. Krawchuk,LIB,3,,,Northumberland County,Kulpmont Borough 3
Northumberland,Kulpmont Borough 3,Governor,,Write In Votes,,0,,,Northumberland County,Kulpmont Borough 3
Northumberland,Kulpmont Borough 3,U.S. House,9.0,Denny Wolff,DEM,159,,,Northumberland County,Kulpmont Borough 3
Northumberland,Kulpmont Borough 3,U.S. House,9.0,Dan Meuser,REP,152,,,Northumberland County,Kulpmont Borough 3
Northumberland,Kulpmont Borough 3,U.S. House,9.0,Write In Votes,,0,,,Northumberland County,Kulpmont Borough 3
Northumberland,Kulpmont Borough 3,State House,107.0,Sarah Donnelly,DEM,128,,,Northumberland County,Kulpmont Borough 3
Northumberland,Kulpmont Borough 3,State House,107.0,Kurt A. Masser,REP,183,,,Northumberland County,Kulpmont Borough 3
Northumberland,Kulpmont Borough 3,State House,107.0,Write In Votes,,0,,,Northumberland County,Kulpmont Borough 3
Northumberland,Marion Heights Borough,U.S. Senate,,"Bob Casey, Jr. ",DEM,91,,,Northumberland County,Marion Heights Borough
Northumberland,Marion Heights Borough,U.S. Senate,,Lou Barletta,REP,104,,,Northumberland County,Marion Heights Borough
Northumberland,Marion Heights Borough,U.S. Senate,,Neal Gale,GRE,0,,,Northumberland County,Marion Heights Borough
Northumberland,Marion Heights Borough,U.S. Senate,,Write In Votes,,0,,,Northumberland County,Marion Heights Borough
Northumberland,Marion Heights Borough,Governor,,Tom Wolf,DEM,113,,,Northumberland County,Marion Heights Borough
Northumberland,Marion Heights Borough,Governor,,Scott R. Wagner,REP,76,,,Northumberland County,Marion Heights Borough
Northumberland,Marion Heights Borough,Governor,,Paul Glover,GRE,2,,,Northumberland County,Marion Heights Borough
Northumberland,Marion Heights Borough,Governor,,Ken V. Krawchuk,LIB,2,,,Northumberland County,Marion Heights Borough
Northumberland,Marion Heights Borough,Governor,,Write In Votes,,0,,,Northumberland County,Marion Heights Borough
Northumberland,Marion Heights Borough,U.S. House,9.0,Denny Wolff,DEM,88,,,Northumberland County,Marion Heights Borough
Northumberland,Marion Heights Borough,U.S. House,9.0,Dan Meuser,REP,99,,,Northumberland County,Marion Heights Borough
Northumberland,Marion Heights Borough,U.S. House,9.0,Write In Votes,,0,,,Northumberland County,Marion Heights Borough
Northumberland,Marion Heights Borough,State House,107.0,Sarah Donnelly,DEM,76,,,Northumberland County,Marion Heights Borough
Northumberland,Marion Heights Borough,State House,107.0,Kurt A. Masser,REP,115,,,Northumberland County,Marion Heights Borough
Northumberland,Marion Heights Borough,State House,107.0,Write In Votes,,0,,,Northumberland County,Marion Heights Borough
Northumberland,Mount Carmel Borough 1,U.S. Senate,,"Bob Casey, Jr. ",DEM,128,,,Northumberland County,Mount Carmel Borough 1
Northumberland,Mount Carmel Borough 1,U.S. Senate,,Lou Barletta,REP,123,,,Northumberland County,Mount Carmel Borough 1
Northumberland,Mount Carmel Borough 1,U.S. Senate,,Neal Gale,GRE,0,,,Northumberland County,Mount Carmel Borough 1
Northumberland,Mount Carmel Borough 1,U.S. Senate,,Write In Votes,,1,,,Northumberland County,Mount Carmel Borough 1
Northumberland,Mount Carmel Borough 1,Governor,,Tom Wolf,DEM,131,,,Northumberland County,Mount Carmel Borough 1
Northumberland,Mount Carmel Borough 1,Governor,,Scott R. Wagner,REP,111,,,Northumberland County,Mount Carmel Borough 1
Northumberland,Mount Carmel Borough 1,Governor,,Paul Glover,GRE,2,,,Northumberland County,Mount Carmel Borough 1
Northumberland,Mount Carmel Borough 1,Governor,,Ken V. Krawchuk,LIB,8,,,Northumberland County,Mount Carmel Borough 1
Northumberland,Mount Carmel Borough 1,Governor,,Write In Votes,,1,,,Northumberland County,Mount Carmel Borough 1
Northumberland,Mount Carmel Borough 1,U.S. House,9.0,Denny Wolff,DEM,121,,,Northumberland County,Mount Carmel Borough 1
Northumberland,Mount Carmel Borough 1,U.S. House,9.0,Dan Meuser,REP,127,,,Northumberland County,Mount Carmel Borough 1
Northumberland,Mount Carmel Borough 1,U.S. House,9.0,Write In Votes,,1,,,Northumberland County,Mount Carmel Borough 1
Northumberland,Mount Carmel Borough 1,State House,107.0,Sarah Donnelly,DEM,110,,,Northumberland County,Mount Carmel Borough 1
Northumberland,Mount Carmel Borough 1,State House,107.0,Kurt A. Masser,REP,141,,,Northumberland County,Mount Carmel Borough 1
Northumberland,Mount Carmel Borough 1,State House,107.0,Write In Votes,,1,,,Northumberland County,Mount Carmel Borough 1
Northumberland,Mount Carmel Borough 2,U.S. Senate,,"Bob Casey, Jr. ",DEM,157,,,Northumberland County,Mount Carmel Borough 2
Northumberland,Mount Carmel Borough 2,U.S. Senate,,Lou Barletta,REP,181,,,Northumberland County,Mount Carmel Borough 2
Northumberland,Mount Carmel Borough 2,U.S. Senate,,Neal Gale,GRE,3,,,Northumberland County,Mount Carmel Borough 2
Northumberland,Mount Carmel Borough 2,U.S. Senate,,Write In Votes,,0,,,Northumberland County,Mount Carmel Borough 2
Northumberland,Mount Carmel Borough 2,Governor,,Tom Wolf,DEM,198,,,Northumberland County,Mount Carmel Borough 2
Northumberland,Mount Carmel Borough 2,Governor,,Scott R. Wagner,REP,136,,,Northumberland County,Mount Carmel Borough 2
Northumberland,Mount Carmel Borough 2,Governor,,Paul Glover,GRE,4,,,Northumberland County,Mount Carmel Borough 2
Northumberland,Mount Carmel Borough 2,Governor,,Ken V. Krawchuk,LIB,5,,,Northumberland County,Mount Carmel Borough 2
Northumberland,Mount Carmel Borough 2,Governor,,Write In Votes,,0,,,Northumberland County,Mount Carmel Borough 2
Northumberland,Mount Carmel Borough 2,U.S. House,9.0,Denny Wolff,DEM,173,,,Northumberland County,Mount Carmel Borough 2
Northumberland,Mount Carmel Borough 2,U.S. House,9.0,Dan Meuser,REP,159,,,Northumberland County,Mount Carmel Borough 2
Northumberland,Mount Carmel Borough 2,U.S. House,9.0,Write In Votes,,0,,,Northumberland County,Mount Carmel Borough 2
Northumberland,Mount Carmel Borough 2,State House,107.0,Sarah Donnelly,DEM,136,,,Northumberland County,Mount Carmel Borough 2
Northumberland,Mount Carmel Borough 2,State House,107.0,Kurt A. Masser,REP,201,,,Northumberland County,Mount Carmel Borough 2
Northumberland,Mount Carmel Borough 2,State House,107.0,Write In Votes,,0,,,Northumberland County,Mount Carmel Borough 2
Northumberland,Mount Carmel Borough 3,U.S. Senate,,"Bob Casey, Jr. ",DEM,232,,,Northumberland County,Mount Carmel Borough 3
Northumberland,Mount Carmel Borough 3,U.S. Senate,,Lou Barletta,REP,290,,,Northumberland County,Mount Carmel Borough 3
Northumberland,Mount Carmel Borough 3,U.S. Senate,,Neal Gale,GRE,5,,,Northumberland County,Mount Carmel Borough 3
Northumberland,Mount Carmel Borough 3,U.S. Senate,,Write In Votes,,0,,,Northumberland County,Mount Carmel Borough 3
Northumberland,Mount Carmel Borough 3,Governor,,Tom Wolf,DEM,274,,,Northumberland County,Mount Carmel Borough 3
Northumberland,Mount Carmel Borough 3,Governor,,Scott R. Wagner,REP,242,,,Northumberland County,Mount Carmel Borough 3
Northumberland,Mount Carmel Borough 3,Governor,,Paul Glover,GRE,4,,,Northumberland County,Mount Carmel Borough 3
Northumberland,Mount Carmel Borough 3,Governor,,Ken V. Krawchuk,LIB,10,,,Northumberland County,Mount Carmel Borough 3
Northumberland,Mount Carmel Borough 3,Governor,,Write In Votes,,0,,,Northumberland County,Mount Carmel Borough 3
Northumberland,Mount Carmel Borough 3,U.S. House,9.0,Denny Wolff,DEM,237,,,Northumberland County,Mount Carmel Borough 3
Northumberland,Mount Carmel Borough 3,U.S. House,9.0,Dan Meuser,REP,276,,,Northumberland County,Mount Carmel Borough 3
Northumberland,Mount Carmel Borough 3,U.S. House,9.0,Write In Votes,,0,,,Northumberland County,Mount Carmel Borough 3
Northumberland,Mount Carmel Borough 3,State House,107.0,Sarah Donnelly,DEM,199,,,Northumberland County,Mount Carmel Borough 3
Northumberland,Mount Carmel Borough 3,State House,107.0,Kurt A. Masser,REP,327,,,Northumberland County,Mount Carmel Borough 3
Northumberland,Mount Carmel Borough 3,State House,107.0,Write In Votes,,0,,,Northumberland County,Mount Carmel Borough 3
Northumberland,Mount Carmel Borough 4,U.S. Senate,,"Bob Casey, Jr. ",DEM,212,,,Northumberland County,Mount Carmel Borough 4
Northumberland,Mount Carmel Borough 4,U.S. Senate,,Lou Barletta,REP,222,,,Northumberland County,Mount Carmel Borough 4
Northumberland,Mount Carmel Borough 4,U.S. Senate,,Neal Gale,GRE,5,,,Northumberland County,Mount Carmel Borough 4
Northumberland,Mount Carmel Borough 4,U.S. Senate,,Write In Votes,,0,,,Northumberland County,Mount Carmel Borough 4
Northumberland,Mount Carmel Borough 4,Governor,,Tom Wolf,DEM,239,,,Northumberland County,Mount Carmel Borough 4
Northumberland,Mount Carmel Borough 4,Governor,,Scott R. Wagner,REP,178,,,Northumberland County,Mount Carmel Borough 4
Northumberland,Mount Carmel Borough 4,Governor,,Paul Glover,GRE,7,,,Northumberland County,Mount Carmel Borough 4
Northumberland,Mount Carmel Borough 4,Governor,,Ken V. Krawchuk,LIB,7,,,Northumberland County,Mount Carmel Borough 4
Northumberland,Mount Carmel Borough 4,Governor,,Write In Votes,,0,,,Northumberland County,Mount Carmel Borough 4
Northumberland,Mount Carmel Borough 4,U.S. House,9.0,Denny Wolff,DEM,211,,,Northumberland County,Mount Carmel Borough 4
Northumberland,Mount Carmel Borough 4,U.S. House,9.0,Dan Meuser,REP,217,,,Northumberland County,Mount Carmel Borough 4
Northumberland,Mount Carmel Borough 4,U.S. House,9.0,Write In Votes,,0,,,Northumberland County,Mount Carmel Borough 4
Northumberland,Mount Carmel Borough 4,State House,107.0,Sarah Donnelly,DEM,193,,,Northumberland County,Mount Carmel Borough 4
Northumberland,Mount Carmel Borough 4,State House,107.0,Kurt A. Masser,REP,242,,,Northumberland County,Mount Carmel Borough 4
Northumberland,Mount Carmel Borough 4,State House,107.0,Write In Votes,,1,,,Northumberland County,Mount Carmel Borough 4
Northumberland,Mount Carmel Township - Diamond / Exchange,U.S. Senate,,"Bob Casey, Jr. ",DEM,133,,,Northumberland County,Mount Carmel Township - Diamond / Exchange
Northumberland,Mount Carmel Township - Diamond / Exchange,U.S. Senate,,Lou Barletta,REP,163,,,Northumberland County,Mount Carmel Township - Diamond / Exchange
Northumberland,Mount Carmel Township - Diamond / Exchange,U.S. Senate,,Neal Gale,GRE,2,,,Northumberland County,Mount Carmel Township - Diamond / Exchange
Northumberland,Mount Carmel Township - Diamond / Exchange,U.S. Senate,,Write In Votes,,0,,,Northumberland County,Mount Carmel Township - Diamond / Exchange
Northumberland,Mount Carmel Township - Diamond / Exchange,Governor,,Tom Wolf,DEM,158,,,Northumberland County,Mount Carmel Township - Diamond / Exchange
Northumberland,Mount Carmel Township - Diamond / Exchange,Governor,,Scott R. Wagner,REP,132,,,Northumberland County,Mount Carmel Township - Diamond / Exchange
Northumberland,Mount Carmel Township - Diamond / Exchange,Governor,,Paul Glover,GRE,1,,,Northumberland County,Mount Carmel Township - Diamond / Exchange
Northumberland,Mount Carmel Township - Diamond / Exchange,Governor,,Ken V. Krawchuk,LIB,2,,,Northumberland County,Mount Carmel Township - Diamond / Exchange
Northumberland,Mount Carmel Township - Diamond / Exchange,Governor,,Write In Votes,,0,,,Northumberland County,Mount Carmel Township - Diamond / Exchange
Northumberland,Mount Carmel Township - Diamond / Exchange,U.S. House,9.0,Denny Wolff,DEM,128,,,Northumberland County,Mount Carmel Township - Diamond / Exchange
Northumberland,Mount Carmel Township - Diamond / Exchange,U.S. House,9.0,Dan Meuser,REP,158,,,Northumberland County,Mount Carmel Township - Diamond / Exchange
Northumberland,Mount Carmel Township - Diamond / Exchange,U.S. House,9.0,Write In Votes,,0,,,Northumberland County,Mount Carmel Township - Diamond / Exchange
Northumberland,Mount Carmel Township - Diamond / Exchange,State House,107.0,Sarah Donnelly,DEM,109,,,Northumberland County,Mount Carmel Township - Diamond / Exchange
Northumberland,Mount Carmel Township - Diamond / Exchange,State House,107.0,Kurt A. Masser,REP,182,,,Northumberland County,Mount Carmel Township - Diamond / Exchange
Northumberland,Mount Carmel Township - Diamond / Exchange,State House,107.0,Write In Votes,,0,,,Northumberland County,Mount Carmel Township - Diamond / Exchange
Northumberland,Mount Carmel Township - Locust Gap,U.S. Senate,,"Bob Casey, Jr. ",DEM,43,,,Northumberland County,Mount Carmel Township - Locust Gap
Northumberland,Mount Carmel Township - Locust Gap,U.S. Senate,,Lou Barletta,REP,59,,,Northumberland County,Mount Carmel Township - Locust Gap
Northumberland,Mount Carmel Township - Locust Gap,U.S. Senate,,Neal Gale,GRE,0,,,Northumberland County,Mount Carmel Township - Locust Gap
Northumberland,Mount Carmel Township - Locust Gap,U.S. Senate,,Write In Votes,,0,,,Northumberland County,Mount Carmel Township - Locust Gap
Northumberland,Mount Carmel Township - Locust Gap,Governor,,Tom Wolf,DEM,45,,,Northumberland County,Mount Carmel Township - Locust Gap
Northumberland,Mount Carmel Township - Locust Gap,Governor,,Scott R. Wagner,REP,54,,,Northumberland County,Mount Carmel Township - Locust Gap
Northumberland,Mount Carmel Township - Locust Gap,Governor,,Paul Glover,GRE,0,,,Northumberland County,Mount Carmel Township - Locust Gap
Northumberland,Mount Carmel Township - Locust Gap,Governor,,Ken V. Krawchuk,LIB,1,,,Northumberland County,Mount Carmel Township - Locust Gap
Northumberland,Mount Carmel Township - Locust Gap,Governor,,Write In Votes,,0,,,Northumberland County,Mount Carmel Township - Locust Gap
Northumberland,Mount Carmel Township - Locust Gap,U.S. House,9.0,Denny Wolff,DEM,38,,,Northumberland County,Mount Carmel Township - Locust Gap
Northumberland,Mount Carmel Township - Locust Gap,U.S. House,9.0,Dan Meuser,REP,58,,,Northumberland County,Mount Carmel Township - Locust Gap
Northumberland,Mount Carmel Township - Locust Gap,U.S. House,9.0,Write In Votes,,0,,,Northumberland County,Mount Carmel Township - Locust Gap
Northumberland,Mount Carmel Township - Locust Gap,State House,107.0,Sarah Donnelly,DEM,34,,,Northumberland County,Mount Carmel Township - Locust Gap
Northumberland,Mount Carmel Township - Locust Gap,State House,107.0,Kurt A. Masser,REP,64,,,Northumberland County,Mount Carmel Township - Locust Gap
Northumberland,Mount Carmel Township - Locust Gap,State House,107.0,Write In Votes,,1,,,Northumberland County,Mount Carmel Township - Locust Gap
Northumberland,Mount Carmel Township - Natalie / Strong,U.S. Senate,,"Bob Casey, Jr. ",DEM,72,,,Northumberland County,Mount Carmel Township - Natalie / Strong
Northumberland,Mount Carmel Township - Natalie / Strong,U.S. Senate,,Lou Barletta,REP,115,,,Northumberland County,Mount Carmel Township - Natalie / Strong
Northumberland,Mount Carmel Township - Natalie / Strong,U.S. Senate,,Neal Gale,GRE,1,,,Northumberland County,Mount Carmel Township - Natalie / Strong
Northumberland,Mount Carmel Township - Natalie / Strong,U.S. Senate,,Write In Votes,,0,,,Northumberland County,Mount Carmel Township - Natalie / Strong
Northumberland,Mount Carmel Township - Natalie / Strong,Governor,,Tom Wolf,DEM,88,,,Northumberland County,Mount Carmel Township - Natalie / Strong
Northumberland,Mount Carmel Township - Natalie / Strong,Governor,,Scott R. Wagner,REP,98,,,Northumberland County,Mount Carmel Township - Natalie / Strong
Northumberland,Mount Carmel Township - Natalie / Strong,Governor,,Paul Glover,GRE,1,,,Northumberland County,Mount Carmel Township - Natalie / Strong
Northumberland,Mount Carmel Township - Natalie / Strong,Governor,,Ken V. Krawchuk,LIB,2,,,Northumberland County,Mount Carmel Township - Natalie / Strong
Northumberland,Mount Carmel Township - Natalie / Strong,Governor,,Write In Votes,,0,,,Northumberland County,Mount Carmel Township - Natalie / Strong
Northumberland,Mount Carmel Township - Natalie / Strong,U.S. House,9.0,Denny Wolff,DEM,68,,,Northumberland County,Mount Carmel Township - Natalie / Strong
Northumberland,Mount Carmel Township - Natalie / Strong,U.S. House,9.0,Dan Meuser,REP,117,,,Northumberland County,Mount Carmel Township - Natalie / Strong
Northumberland,Mount Carmel Township - Natalie / Strong,U.S. House,9.0,Write In Votes,,0,,,Northumberland County,Mount Carmel Township - Natalie / Strong
Northumberland,Mount Carmel Township - Natalie / Strong,State House,107.0,Sarah Donnelly,DEM,71,,,Northumberland County,Mount Carmel Township - Natalie / Strong
Northumberland,Mount Carmel Township - Natalie / Strong,State House,107.0,Kurt A. Masser,REP,119,,,Northumberland County,Mount Carmel Township - Natalie / Strong
Northumberland,Mount Carmel Township - Natalie / Strong,State House,107.0,Write In Votes,,0,,,Northumberland County,Mount Carmel Township - Natalie / Strong
Northumberland,Coal Township 2,U.S. Senate,,"Bob Casey, Jr. ",DEM,151,,,Northumberland County,Coal Township 2
Northumberland,Coal Township 2,U.S. Senate,,Lou Barletta,REP,150,,,Northumberland County,Coal Township 2
Northumberland,Coal Township 2,U.S. Senate,,Neal Gale,GRE,1,,,Northumberland County,Coal Township 2
Northumberland,Coal Township 2,U.S. Senate,,Write In Votes,,0,,,Northumberland County,Coal Township 2
Northumberland,Coal Township 2,Governor,,Tom Wolf,DEM,175,,,Northumberland County,Coal Township 2
Northumberland,Coal Township 2,Governor,,Scott R. Wagner,REP,114,,,Northumberland County,Coal Township 2
Northumberland,Coal Township 2,Governor,,Paul Glover,GRE,5,,,Northumberland County,Coal Township 2
Northumberland,Coal Township 2,Governor,,Ken V. Krawchuk,LIB,6,,,Northumberland County,Coal Township 2
Northumberland,Coal Township 2,Governor,,Write In Votes,,0,,,Northumberland County,Coal Township 2
Northumberland,Coal Township 2,U.S. House,9.0,Denny Wolff,DEM,140,,,Northumberland County,Coal Township 2
Northumberland,Coal Township 2,U.S. House,9.0,Dan Meuser,REP,153,,,Northumberland County,Coal Township 2
Northumberland,Coal Township 2,U.S. House,9.0,Write In Votes,,0,,,Northumberland County,Coal Township 2
Northumberland,Coal Township 2,State House,107.0,Sarah Donnelly,DEM,107,,,Northumberland County,Coal Township 2
Northumberland,Coal Township 2,State House,107.0,Kurt A. Masser,REP,191,,,Northumberland County,Coal Township 2
Northumberland,Coal Township 2,State House,107.0,Write In Votes,,1,,,Northumberland County,Coal Township 2
Northumberland,Mount Carmel Township - West,U.S. Senate,,"Bob Casey, Jr. ",DEM,128,,,Northumberland County,Mount Carmel Township - West
Northumberland,Mount Carmel Township - West,U.S. Senate,,Lou Barletta,REP,179,,,Northumberland County,Mount Carmel Township - West
Northumberland,Mount Carmel Township - West,U.S. Senate,,Neal Gale,GRE,1,,,Northumberland County,Mount Carmel Township - West
Northumberland,Mount Carmel Township - West,U.S. Senate,,Write In Votes,,0,,,Northumberland County,Mount Carmel Township - West
Northumberland,Mount Carmel Township - West,Governor,,Tom Wolf,DEM,154,,,Northumberland County,Mount Carmel Township - West
Northumberland,Mount Carmel Township - West,Governor,,Scott R. Wagner,REP,147,,,Northumberland County,Mount Carmel Township - West
Northumberland,Mount Carmel Township - West,Governor,,Paul Glover,GRE,1,,,Northumberland County,Mount Carmel Township - West
Northumberland,Mount Carmel Township - West,Governor,,Ken V. Krawchuk,LIB,4,,,Northumberland County,Mount Carmel Township - West
Northumberland,Mount Carmel Township - West,Governor,,Write In Votes,,0,,,Northumberland County,Mount Carmel Township - West
Northumberland,Mount Carmel Township - West,U.S. House,9.0,Denny Wolff,DEM,137,,,Northumberland County,Mount Carmel Township - West
Northumberland,Mount Carmel Township - West,U.S. House,9.0,Dan Meuser,REP,165,,,Northumberland County,Mount Carmel Township - West
Northumberland,Mount Carmel Township - West,U.S. House,9.0,Write In Votes,,0,,,Northumberland County,Mount Carmel Township - West
Northumberland,Mount Carmel Township - West,State House,107.0,Sarah Donnelly,DEM,113,,,Northumberland County,Mount Carmel Township - West
Northumberland,Mount Carmel Township - West,State House,107.0,Kurt A. Masser,REP,196,,,Northumberland County,Mount Carmel Township - West
Northumberland,Mount Carmel Township - West,State House,107.0,Write In Votes,,0,,,Northumberland County,Mount Carmel Township - West
Northumberland,Ralpho Township 1,U.S. Senate,,"Bob Casey, Jr. ",DEM,488,,,Northumberland County,Ralpho Township 1
Northumberland,Ralpho Township 1,U.S. Senate,,Lou Barletta,REP,992,,,Northumberland County,Ralpho Township 1
Northumberland,Ralpho Township 1,U.S. Senate,,Neal Gale,GRE,4,,,Northumberland County,Ralpho Township 1
Northumberland,Ralpho Township 1,U.S. Senate,,Write In Votes,,0,,,Northumberland County,Ralpho Township 1
Northumberland,Ralpho Township 1,Governor,,Tom Wolf,DEM,591,,,Northumberland County,Ralpho Township 1
Northumberland,Ralpho Township 1,Governor,,Scott R. Wagner,REP,868,,,Northumberland County,Ralpho Township 1
Northumberland,Ralpho Township 1,Governor,,Paul Glover,GRE,9,,,Northumberland County,Ralpho Township 1
Northumberland,Ralpho Township 1,Governor,,Ken V. Krawchuk,LIB,17,,,Northumberland County,Ralpho Township 1
Northumberland,Ralpho Township 1,Governor,,Write In Votes,,1,,,Northumberland County,Ralpho Township 1
Northumberland,Ralpho Township 1,U.S. House,9.0,Denny Wolff,DEM,481,,,Northumberland County,Ralpho Township 1
Northumberland,Ralpho Township 1,U.S. House,9.0,Dan Meuser,REP,989,,,Northumberland County,Ralpho Township 1
Northumberland,Ralpho Township 1,U.S. House,9.0,Write In Votes,,0,,,Northumberland County,Ralpho Township 1
Northumberland,Ralpho Township 1,State House,107.0,Sarah Donnelly,DEM,359,,,Northumberland County,Ralpho Township 1
Northumberland,Ralpho Township 1,State House,107.0,Kurt A. Masser,REP,1118,,,Northumberland County,Ralpho Township 1
Northumberland,Ralpho Township 1,State House,107.0,Write In Votes,,1,,,Northumberland County,Ralpho Township 1
Northumberland,Ralpho Township 2,U.S. Senate,,"Bob Casey, Jr. ",DEM,109,,,Northumberland County,Ralpho Township 2
Northumberland,Ralpho Township 2,U.S. Senate,,Lou Barletta,REP,236,,,Northumberland County,Ralpho Township 2
Northumberland,Ralpho Township 2,U.S. Senate,,Neal Gale,GRE,1,,,Northumberland County,Ralpho Township 2
Northumberland,Ralpho Township 2,U.S. Senate,,Write In Votes,,0,,,Northumberland County,Ralpho Township 2
Northumberland,Ralpho Township 2,Governor,,Tom Wolf,DEM,142,,,Northumberland County,Ralpho Township 2
Northumberland,Ralpho Township 2,Governor,,Scott R. Wagner,REP,194,,,Northumberland County,Ralpho Township 2
Northumberland,Ralpho Township 2,Governor,,Paul Glover,GRE,5,,,Northumberland County,Ralpho Township 2
Northumberland,Ralpho Township 2,Governor,,Ken V. Krawchuk,LIB,3,,,Northumberland County,Ralpho Township 2
Northumberland,Ralpho Township 2,Governor,,Write In Votes,,0,,,Northumberland County,Ralpho Township 2
Northumberland,Ralpho Township 2,U.S. House,9.0,Denny Wolff,DEM,110,,,Northumberland County,Ralpho Township 2
Northumberland,Ralpho Township 2,U.S. House,9.0,Dan Meuser,REP,237,,,Northumberland County,Ralpho Township 2
Northumberland,Ralpho Township 2,U.S. House,9.0,Write In Votes,,0,,,Northumberland County,Ralpho Township 2
Northumberland,Ralpho Township 2,State House,107.0,Sarah Donnelly,DEM,87,,,Northumberland County,Ralpho Township 2
Northumberland,Ralpho Township 2,State House,107.0,Kurt A. Masser,REP,261,,,Northumberland County,Ralpho Township 2
Northumberland,Ralpho Township 2,State House,107.0,Write In Votes,,0,,,Northumberland County,Ralpho Township 2
Northumberland,Shamokin City 1,U.S. Senate,,"Bob Casey, Jr. ",DEM,118,,,Northumberland County,Shamokin City 1
