county,precinct,office,district,candidate,party,votes,election_day,absentee,county_id,original_precinct_name
Bucks,Bensalem Twp Lower East 5,U.S. Senate,,"Kerns, Jr., Dale R.",Libertarian,13,,,Bucks County,Bensalem Twp Lower East 5
Bucks,Bensalem Twp Lower East 5,Governor,,"Wolf, Tom",Democratic,787,,,Bucks County,Bensalem Twp Lower East 5
Bucks,Bensalem Twp Lower East 5,Governor,,"Wagner, Scott R.",Republican,607,,,Bucks County,Bensalem Twp Lower East 5
Bucks,Bensalem Twp Lower East 5,Governor,,"Glover, Paul",Green,7,,,Bucks County,Bensalem Twp Lower East 5
Bucks,Bensalem Twp Lower East 5,Governor,,"Krawchuk, Ken V.",Libertarian,17,,,Bucks County,Bensalem Twp Lower East 5
Bucks,Bensalem Twp Lower East 5,U.S. House,1.0,"Wallace, Scott",Democratic,567,,,Bucks County,Bensalem Twp Lower East 5
Bucks,Bensalem Twp Lower East 5,U.S. House,1.0,"Fitzpatrick, Brian",Republican,848,,,Bucks County,Bensalem Twp Lower East 5
Bucks,Bensalem Twp Lower East 5,State Senate,6.0,"Davis, Tina",Democratic,554,,,Bucks County,Bensalem Twp Lower East 5
Bucks,Bensalem Twp Lower East 5,State Senate,6.0,"Tomlinson, Robert Tommy",Republican,859,,,Bucks County,Bensalem Twp Lower East 5
Bucks,Bensalem Twp Lower East 5,State House,18.0,"Lamb, Jimmy",Democratic,427,,,Bucks County,Bensalem Twp Lower East 5
Bucks,Bensalem Twp Lower East 5,State House,18.0,"DiGirolamo, Gene",Republican,987,,,Bucks County,Bensalem Twp Lower East 5
Bucks,Bensalem Twp Lower East 6,U.S. Senate,,"Casey, Jr., Bob",Democratic,430,,,Bucks County,Bensalem Twp Lower East 6
Bucks,Bensalem Twp Lower East 6,U.S. Senate,,"Barletta, Lou",Republican,330,,,Bucks County,Bensalem Twp Lower East 6
Bucks,Bensalem Twp Lower East 6,U.S. Senate,,"Gale, Neal",Green,8,,,Bucks County,Bensalem Twp Lower East 6
Bucks,Bensalem Twp Lower East 6,U.S. Senate,,"Kerns, Jr., Dale R.",Libertarian,3,,,Bucks County,Bensalem Twp Lower East 6
Bucks,Bensalem Twp Lower East 6,Governor,,"Wolf, Tom",Democratic,458,,,Bucks County,Bensalem Twp Lower East 6
Bucks,Bensalem Twp Lower East 6,Governor,,"Wagner, Scott R.",Republican,308,,,Bucks County,Bensalem Twp Lower East 6
Bucks,Bensalem Twp Lower East 6,Governor,,"Glover, Paul",Green,1,,,Bucks County,Bensalem Twp Lower East 6
Bucks,Bensalem Twp Lower East 6,Governor,,"Krawchuk, Ken V.",Libertarian,5,,,Bucks County,Bensalem Twp Lower East 6
Bucks,Bensalem Twp Lower East 6,U.S. House,1.0,"Wallace, Scott",Democratic,345,,,Bucks County,Bensalem Twp Lower East 6
Bucks,Bensalem Twp Lower East 6,U.S. House,1.0,"Fitzpatrick, Brian",Republican,421,,,Bucks County,Bensalem Twp Lower East 6
Bucks,Bensalem Twp Lower East 6,State Senate,6.0,"Davis, Tina",Democratic,348,,,Bucks County,Bensalem Twp Lower East 6
Bucks,Bensalem Twp Lower East 6,State Senate,6.0,"Tomlinson, Robert Tommy",Republican,426,,,Bucks County,Bensalem Twp Lower East 6
Bucks,Bensalem Twp Lower East 6,State House,18.0,"Lamb, Jimmy",Democratic,286,,,Bucks County,Bensalem Twp Lower East 6
Bucks,Bensalem Twp Lower East 6,State House,18.0,"DiGirolamo, Gene",Republican,485,,,Bucks County,Bensalem Twp Lower East 6
Bucks,Bensalem Twp Lower East 7,U.S. Senate,,"Casey, Jr., Bob",Democratic,591,,,Bucks County,Bensalem Twp Lower East 7
Bucks,Bensalem Twp Lower East 7,U.S. Senate,,"Barletta, Lou",Republican,372,,,Bucks County,Bensalem Twp Lower East 7
Bucks,Bensalem Twp Lower East 7,U.S. Senate,,"Gale, Neal",Green,7,,,Bucks County,Bensalem Twp Lower East 7
Bucks,Bensalem Twp Lower East 7,U.S. Senate,,"Kerns, Jr., Dale R.",Libertarian,11,,,Bucks County,Bensalem Twp Lower East 7
Bucks,Bensalem Twp Lower East 7,Governor,,"Wolf, Tom",Democratic,609,,,Bucks County,Bensalem Twp Lower East 7
Bucks,Bensalem Twp Lower East 7,Governor,,"Wagner, Scott R.",Republican,368,,,Bucks County,Bensalem Twp Lower East 7
Bucks,Bensalem Twp Lower East 7,Governor,,"Glover, Paul",Green,8,,,Bucks County,Bensalem Twp Lower East 7
Bucks,Bensalem Twp Lower East 7,Governor,,"Krawchuk, Ken V.",Libertarian,3,,,Bucks County,Bensalem Twp Lower East 7
Bucks,Bensalem Twp Lower East 7,U.S. House,1.0,"Wallace, Scott",Democratic,515,,,Bucks County,Bensalem Twp Lower East 7
Bucks,Bensalem Twp Lower East 7,U.S. House,1.0,"Fitzpatrick, Brian",Republican,466,,,Bucks County,Bensalem Twp Lower East 7
Bucks,Bensalem Twp Lower East 7,State Senate,6.0,"Davis, Tina",Democratic,516,,,Bucks County,Bensalem Twp Lower East 7
Bucks,Bensalem Twp Lower East 7,State Senate,6.0,"Tomlinson, Robert Tommy",Republican,470,,,Bucks County,Bensalem Twp Lower East 7
Bucks,Bensalem Twp Lower East 7,State House,18.0,"Lamb, Jimmy",Democratic,435,,,Bucks County,Bensalem Twp Lower East 7
Bucks,Bensalem Twp Lower East 7,State House,18.0,"DiGirolamo, Gene",Republican,546,,,Bucks County,Bensalem Twp Lower East 7
Bucks,Bensalem Twp Lower East 8,U.S. Senate,,"Casey, Jr., Bob",Democratic,393,,,Bucks County,Bensalem Twp Lower East 8
Bucks,Bensalem Twp Lower East 8,U.S. Senate,,"Barletta, Lou",Republican,237,,,Bucks County,Bensalem Twp Lower East 8
Bucks,Bensalem Twp Lower East 8,U.S. Senate,,"Gale, Neal",Green,4,,,Bucks County,Bensalem Twp Lower East 8
Bucks,Bensalem Twp Lower East 8,U.S. Senate,,"Kerns, Jr., Dale R.",Libertarian,4,,,Bucks County,Bensalem Twp Lower East 8
Bucks,Bensalem Twp Lower East 8,Governor,,"Wolf, Tom",Democratic,413,,,Bucks County,Bensalem Twp Lower East 8
Bucks,Bensalem Twp Lower East 8,Governor,,"Wagner, Scott R.",Republican,223,,,Bucks County,Bensalem Twp Lower East 8
Bucks,Bensalem Twp Lower East 8,Governor,,"Glover, Paul",Green,1,,,Bucks County,Bensalem Twp Lower East 8
Bucks,Bensalem Twp Lower East 8,Governor,,"Krawchuk, Ken V.",Libertarian,4,,,Bucks County,Bensalem Twp Lower East 8
Bucks,Bensalem Twp Lower East 8,U.S. House,1.0,"Wallace, Scott",Democratic,316,,,Bucks County,Bensalem Twp Lower East 8
Bucks,Bensalem Twp Lower East 8,U.S. House,1.0,"Fitzpatrick, Brian",Republican,322,,,Bucks County,Bensalem Twp Lower East 8
Bucks,Bensalem Twp Lower East 8,State Senate,6.0,"Davis, Tina",Democratic,324,,,Bucks County,Bensalem Twp Lower East 8
Bucks,Bensalem Twp Lower East 8,State Senate,6.0,"Tomlinson, Robert Tommy",Republican,320,,,Bucks County,Bensalem Twp Lower East 8
Bucks,Bensalem Twp Lower East 8,State House,18.0,"Lamb, Jimmy",Democratic,268,,,Bucks County,Bensalem Twp Lower East 8
Bucks,Bensalem Twp Lower East 8,State House,18.0,"DiGirolamo, Gene",Republican,374,,,Bucks County,Bensalem Twp Lower East 8
Bucks,Bensalem Twp Lower Middle 1,U.S. Senate,,"Casey, Jr., Bob",Democratic,402,,,Bucks County,Bensalem Twp Lower Middle 1
Bucks,Bensalem Twp Lower Middle 1,U.S. Senate,,"Barletta, Lou",Republican,358,,,Bucks County,Bensalem Twp Lower Middle 1
Bucks,Bensalem Twp Lower Middle 1,U.S. Senate,,"Gale, Neal",Green,10,,,Bucks County,Bensalem Twp Lower Middle 1
Bucks,Bensalem Twp Lower Middle 1,U.S. Senate,,"Kerns, Jr., Dale R.",Libertarian,12,,,Bucks County,Bensalem Twp Lower Middle 1
Bucks,Bensalem Twp Lower Middle 1,Governor,,"Wolf, Tom",Democratic,438,,,Bucks County,Bensalem Twp Lower Middle 1
Bucks,Bensalem Twp Lower Middle 1,Governor,,"Wagner, Scott R.",Republican,336,,,Bucks County,Bensalem Twp Lower Middle 1
Bucks,Bensalem Twp Lower Middle 1,Governor,,"Glover, Paul",Green,4,,,Bucks County,Bensalem Twp Lower Middle 1
Bucks,Bensalem Twp Lower Middle 1,Governor,,"Krawchuk, Ken V.",Libertarian,9,,,Bucks County,Bensalem Twp Lower Middle 1
Bucks,Bensalem Twp Lower Middle 1,U.S. House,1.0,"Wallace, Scott",Democratic,337,,,Bucks County,Bensalem Twp Lower Middle 1
Bucks,Bensalem Twp Lower Middle 1,U.S. House,1.0,"Fitzpatrick, Brian",Republican,438,,,Bucks County,Bensalem Twp Lower Middle 1
Bucks,Bensalem Twp Lower Middle 1,State Senate,6.0,"Davis, Tina",Democratic,306,,,Bucks County,Bensalem Twp Lower Middle 1
Bucks,Bensalem Twp Lower Middle 1,State Senate,6.0,"Tomlinson, Robert Tommy",Republican,479,,,Bucks County,Bensalem Twp Lower Middle 1
Bucks,Bensalem Twp Lower Middle 1,State House,18.0,"Lamb, Jimmy",Democratic,293,,,Bucks County,Bensalem Twp Lower Middle 1
Bucks,Bensalem Twp Lower Middle 1,State House,18.0,"DiGirolamo, Gene",Republican,491,,,Bucks County,Bensalem Twp Lower Middle 1
Bucks,Bensalem Twp Lower Middle 2,U.S. Senate,,"Casey, Jr., Bob",Democratic,312,,,Bucks County,Bensalem Twp Lower Middle 2
Bucks,Bensalem Twp Lower Middle 2,U.S. Senate,,"Barletta, Lou",Republican,267,,,Bucks County,Bensalem Twp Lower Middle 2
Bucks,Bensalem Twp Lower Middle 2,U.S. Senate,,"Gale, Neal",Green,7,,,Bucks County,Bensalem Twp Lower Middle 2
Bucks,Bensalem Twp Lower Middle 2,U.S. Senate,,"Kerns, Jr., Dale R.",Libertarian,3,,,Bucks County,Bensalem Twp Lower Middle 2
Bucks,Bensalem Twp Lower Middle 2,Governor,,"Wolf, Tom",Democratic,321,,,Bucks County,Bensalem Twp Lower Middle 2
Bucks,Bensalem Twp Lower Middle 2,Governor,,"Wagner, Scott R.",Republican,266,,,Bucks County,Bensalem Twp Lower Middle 2
Bucks,Bensalem Twp Lower Middle 2,Governor,,"Glover, Paul",Green,4,,,Bucks County,Bensalem Twp Lower Middle 2
Bucks,Bensalem Twp Lower Middle 2,Governor,,"Krawchuk, Ken V.",Libertarian,6,,,Bucks County,Bensalem Twp Lower Middle 2
Bucks,Bensalem Twp Lower Middle 2,U.S. House,1.0,"Wallace, Scott",Democratic,234,,,Bucks County,Bensalem Twp Lower Middle 2
Bucks,Bensalem Twp Lower Middle 2,U.S. House,1.0,"Fitzpatrick, Brian",Republican,354,,,Bucks County,Bensalem Twp Lower Middle 2
Bucks,Bensalem Twp Lower Middle 2,State Senate,6.0,"Davis, Tina",Democratic,218,,,Bucks County,Bensalem Twp Lower Middle 2
Bucks,Bensalem Twp Lower Middle 2,State Senate,6.0,"Tomlinson, Robert Tommy",Republican,379,,,Bucks County,Bensalem Twp Lower Middle 2
Bucks,Bensalem Twp Lower Middle 2,State House,18.0,"Lamb, Jimmy",Democratic,202,,,Bucks County,Bensalem Twp Lower Middle 2
Bucks,Bensalem Twp Lower Middle 2,State House,18.0,"DiGirolamo, Gene",Republican,392,,,Bucks County,Bensalem Twp Lower Middle 2
Bucks,Bensalem Twp Lower Middle 3,U.S. Senate,,"Casey, Jr., Bob",Democratic,570,,,Bucks County,Bensalem Twp Lower Middle 3
Bucks,Bensalem Twp Lower Middle 3,U.S. Senate,,"Barletta, Lou",Republican,590,,,Bucks County,Bensalem Twp Lower Middle 3
Bucks,Bensalem Twp Lower Middle 3,U.S. Senate,,"Gale, Neal",Green,12,,,Bucks County,Bensalem Twp Lower Middle 3
Bucks,Bensalem Twp Lower Middle 3,U.S. Senate,,"Kerns, Jr., Dale R.",Libertarian,10,,,Bucks County,Bensalem Twp Lower Middle 3
Bucks,Bensalem Twp Lower Middle 3,Governor,,"Wolf, Tom",Democratic,603,,,Bucks County,Bensalem Twp Lower Middle 3
Bucks,Bensalem Twp Lower Middle 3,Governor,,"Wagner, Scott R.",Republican,563,,,Bucks County,Bensalem Twp Lower Middle 3
Bucks,Bensalem Twp Lower Middle 3,Governor,,"Glover, Paul",Green,8,,,Bucks County,Bensalem Twp Lower Middle 3
Bucks,Bensalem Twp Lower Middle 3,Governor,,"Krawchuk, Ken V.",Libertarian,11,,,Bucks County,Bensalem Twp Lower Middle 3
Bucks,Bensalem Twp Lower Middle 3,U.S. House,1.0,"Wallace, Scott",Democratic,436,,,Bucks County,Bensalem Twp Lower Middle 3
Bucks,Bensalem Twp Lower Middle 3,U.S. House,1.0,"Fitzpatrick, Brian",Republican,746,,,Bucks County,Bensalem Twp Lower Middle 3
Bucks,Bensalem Twp Lower Middle 3,State Senate,6.0,"Davis, Tina",Democratic,417,,,Bucks County,Bensalem Twp Lower Middle 3
Bucks,Bensalem Twp Lower Middle 3,State Senate,6.0,"Tomlinson, Robert Tommy",Republican,774,,,Bucks County,Bensalem Twp Lower Middle 3
Bucks,Bensalem Twp Lower Middle 3,State House,18.0,"Lamb, Jimmy",Democratic,363,,,Bucks County,Bensalem Twp Lower Middle 3
Bucks,Bensalem Twp Lower Middle 3,State House,18.0,"DiGirolamo, Gene",Republican,831,,,Bucks County,Bensalem Twp Lower Middle 3
Bucks,Bensalem Twp Lower Middle 4,U.S. Senate,,"Casey, Jr., Bob",Democratic,354,,,Bucks County,Bensalem Twp Lower Middle 4
Bucks,Bensalem Twp Lower Middle 4,U.S. Senate,,"Barletta, Lou",Republican,177,,,Bucks County,Bensalem Twp Lower Middle 4
Bucks,Bensalem Twp Lower Middle 4,U.S. Senate,,"Gale, Neal",Green,6,,,Bucks County,Bensalem Twp Lower Middle 4
Bucks,Bensalem Twp Lower Middle 4,U.S. Senate,,"Kerns, Jr., Dale R.",Libertarian,3,,,Bucks County,Bensalem Twp Lower Middle 4
Bucks,Bensalem Twp Lower Middle 4,Governor,,"Wolf, Tom",Democratic,363,,,Bucks County,Bensalem Twp Lower Middle 4
Bucks,Bensalem Twp Lower Middle 4,Governor,,"Wagner, Scott R.",Republican,172,,,Bucks County,Bensalem Twp Lower Middle 4
Bucks,Bensalem Twp Lower Middle 4,Governor,,"Glover, Paul",Green,6,,,Bucks County,Bensalem Twp Lower Middle 4
Bucks,Bensalem Twp Lower Middle 4,Governor,,"Krawchuk, Ken V.",Libertarian,4,,,Bucks County,Bensalem Twp Lower Middle 4
Bucks,Bensalem Twp Lower Middle 4,U.S. House,1.0,"Wallace, Scott",Democratic,322,,,Bucks County,Bensalem Twp Lower Middle 4
Bucks,Bensalem Twp Lower Middle 4,U.S. House,1.0,"Fitzpatrick, Brian",Republican,231,,,Bucks County,Bensalem Twp Lower Middle 4
Bucks,Bensalem Twp Lower Middle 4,State Senate,6.0,"Davis, Tina",Democratic,322,,,Bucks County,Bensalem Twp Lower Middle 4
Bucks,Bensalem Twp Lower Middle 4,State Senate,6.0,"Tomlinson, Robert Tommy",Republican,224,,,Bucks County,Bensalem Twp Lower Middle 4
Bucks,Bensalem Twp Lower Middle 4,State House,18.0,"Lamb, Jimmy",Democratic,297,,,Bucks County,Bensalem Twp Lower Middle 4
Bucks,Bensalem Twp Lower Middle 4,State House,18.0,"DiGirolamo, Gene",Republican,252,,,Bucks County,Bensalem Twp Lower Middle 4
Bucks,Bensalem Twp Lower Middle 5,U.S. Senate,,"Casey, Jr., Bob",Democratic,401,,,Bucks County,Bensalem Twp Lower Middle 5
Bucks,Bensalem Twp Lower Middle 5,U.S. Senate,,"Barletta, Lou",Republican,183,,,Bucks County,Bensalem Twp Lower Middle 5
Bucks,Bensalem Twp Lower Middle 5,U.S. Senate,,"Gale, Neal",Green,4,,,Bucks County,Bensalem Twp Lower Middle 5
Bucks,Bensalem Twp Lower Middle 5,U.S. Senate,,"Kerns, Jr., Dale R.",Libertarian,0,,,Bucks County,Bensalem Twp Lower Middle 5
Bucks,Bensalem Twp Lower Middle 5,Governor,,"Wolf, Tom",Democratic,396,,,Bucks County,Bensalem Twp Lower Middle 5
