county,precinct,office,district,candidate,party,votes,election_day,absentee,county_id,original_precinct_name
Snyder,Beaver Township,U.S. House,12.0,Write-In,,0.0,,,Snyder County,Beaver Township
Snyder,Beaver Township,State House,85.0,Jennifer R. Rager-Kay,DEM,35.0,,,Snyder County,Beaver Township
Snyder,Beaver Township,State House,85.0,Fred Keller,REP,195.0,,,Snyder County,Beaver Township
Snyder,Beaver Township,State House,85.0,Write-In,,0.0,,,Snyder County,Beaver Township
Snyder,Beavertown Borough,U.S. Senate,,Bob Casey Jr.,DEM,94.0,,,Snyder County,Beavertown Borough
Snyder,Beavertown Borough,U.S. Senate,,Lou Barletta,REP,252.0,,,Snyder County,Beavertown Borough
Snyder,Beavertown Borough,U.S. Senate,,Neal Gale,GRN,3.0,,,Snyder County,Beavertown Borough
Snyder,Beavertown Borough,U.S. Senate,,Dale R. Kerns Jr.,LIB,3.0,,,Snyder County,Beavertown Borough
Snyder,Beavertown Borough,U.S. Senate,,Write-In,,1.0,,,Snyder County,Beavertown Borough
Snyder,Beavertown Borough,Governor,,Wolf / Fetterman,DEM,101.0,,,Snyder County,Beavertown Borough
Snyder,Beavertown Borough,Governor,,Wagner / Bartos,REP,238.0,,,Snyder County,Beavertown Borough
Snyder,Beavertown Borough,Governor,,Glover / Bowser-Bostick,GRN,4.0,,,Snyder County,Beavertown Borough
Snyder,Beavertown Borough,Governor,,Krawchuk / Smith,LIB,6.0,,,Snyder County,Beavertown Borough
Snyder,Beavertown Borough,Governor,,Write-In,,0.0,,,Snyder County,Beavertown Borough
Snyder,Beavertown Borough,U.S. House,12.0,Marc Friedenberg,DEM,70.0,,,Snyder County,Beavertown Borough
Snyder,Beavertown Borough,U.S. House,12.0,Tom Marino,REP,280.0,,,Snyder County,Beavertown Borough
Snyder,Beavertown Borough,U.S. House,12.0,Write-In,,1.0,,,Snyder County,Beavertown Borough
Snyder,Beavertown Borough,State House,85.0,Jennifer R. Rager-Kay,DEM,55.0,,,Snyder County,Beavertown Borough
Snyder,Beavertown Borough,State House,85.0,Fred Keller,REP,296.0,,,Snyder County,Beavertown Borough
Snyder,Beavertown Borough,State House,85.0,Write-In,,0.0,,,Snyder County,Beavertown Borough
Snyder,Center Township,U.S. Senate,,Bob Casey Jr.,DEM,131.0,,,Snyder County,Center Township
Snyder,Center Township,U.S. Senate,,Lou Barletta,REP,653.0,,,Snyder County,Center Township
Snyder,Center Township,U.S. Senate,,Neal Gale,GRN,1.0,,,Snyder County,Center Township
Snyder,Center Township,U.S. Senate,,Dale R. Kerns Jr.,LIB,4.0,,,Snyder County,Center Township
Snyder,Center Township,U.S. Senate,,Write-In,,0.0,,,Snyder County,Center Township
Snyder,Center Township,Governor,,Wolf / Fetterman,DEM,151.0,,,Snyder County,Center Township
Snyder,Center Township,Governor,,Wagner / Bartos,REP,628.0,,,Snyder County,Center Township
Snyder,Center Township,Governor,,Glover / Bowser-Bostick,GRN,2.0,,,Snyder County,Center Township
Snyder,Center Township,Governor,,Krawchuk / Smith,LIB,4.0,,,Snyder County,Center Township
Snyder,Center Township,Governor,,Write-In,,0.0,,,Snyder County,Center Township
Snyder,Center Township,U.S. House,12.0,Marc Friedenberg,DEM,89.0,,,Snyder County,Center Township
Snyder,Center Township,U.S. House,12.0,Tom Marino,REP,692.0,,,Snyder County,Center Township
Snyder,Center Township,U.S. House,12.0,Write-In,,0.0,,,Snyder County,Center Township
Snyder,Center Township,State House,85.0,Jennifer R. Rager-Kay,DEM,92.0,,,Snyder County,Center Township
Snyder,Center Township,State House,85.0,Fred Keller,REP,691.0,,,Snyder County,Center Township
Snyder,Center Township,State House,85.0,Write-In,,0.0,,,Snyder County,Center Township
Snyder,Chapman Township,U.S. Senate,,Bob Casey Jr.,DEM,87.0,,,Snyder County,Chapman Township
Snyder,Chapman Township,U.S. Senate,,Lou Barletta,REP,179.0,,,Snyder County,Chapman Township
Snyder,Chapman Township,U.S. Senate,,Neal Gale,GRN,4.0,,,Snyder County,Chapman Township
Snyder,Chapman Township,U.S. Senate,,Dale R. Kerns Jr.,LIB,3.0,,,Snyder County,Chapman Township
Snyder,Chapman Township,U.S. Senate,,Write-In,,0.0,,,Snyder County,Chapman Township
Snyder,Chapman Township,Governor,,Wolf / Fetterman,DEM,99.0,,,Snyder County,Chapman Township
Snyder,Chapman Township,Governor,,Wagner / Bartos,REP,171.0,,,Snyder County,Chapman Township
Snyder,Chapman Township,Governor,,Glover / Bowser-Bostick,GRN,2.0,,,Snyder County,Chapman Township
Snyder,Chapman Township,Governor,,Krawchuk / Smith,LIB,1.0,,,Snyder County,Chapman Township
Snyder,Chapman Township,Governor,,Write-In,,0.0,,,Snyder County,Chapman Township
Snyder,Chapman Township,U.S. House,12.0,Marc Friedenberg,DEM,61.0,,,Snyder County,Chapman Township
Snyder,Chapman Township,U.S. House,12.0,Tom Marino,REP,210.0,,,Snyder County,Chapman Township
Snyder,Chapman Township,U.S. House,12.0,Write-In,,0.0,,,Snyder County,Chapman Township
Snyder,Chapman Township,State House,108.0,Lynda J. Schlegel Culver,REP,239.0,,,Snyder County,Chapman Township
Snyder,Chapman Township,State House,108.0,Write-In,,2.0,,,Snyder County,Chapman Township
Snyder,Franklin Township,U.S. Senate,,Bob Casey Jr.,DEM,170.0,,,Snyder County,Franklin Township
Snyder,Franklin Township,U.S. Senate,,Lou Barletta,REP,602.0,,,Snyder County,Franklin Township
Snyder,Franklin Township,U.S. Senate,,Neal Gale,GRN,5.0,,,Snyder County,Franklin Township
Snyder,Franklin Township,U.S. Senate,,Dale R. Kerns Jr.,LIB,8.0,,,Snyder County,Franklin Township
Snyder,Franklin Township,U.S. Senate,,Write-In,,0.0,,,Snyder County,Franklin Township
Snyder,Franklin Township,Governor,,Wolf / Fetterman,DEM,210.0,,,Snyder County,Franklin Township
Snyder,Franklin Township,Governor,,Wagner / Bartos,REP,565.0,,,Snyder County,Franklin Township
Snyder,Franklin Township,Governor,,Glover / Bowser-Bostick,GRN,2.0,,,Snyder County,Franklin Township
Snyder,Franklin Township,Governor,,Krawchuk / Smith,LIB,3.0,,,Snyder County,Franklin Township
Snyder,Franklin Township,Governor,,Write-In,,0.0,,,Snyder County,Franklin Township
Snyder,Franklin Township,U.S. House,12.0,Marc Friedenberg,DEM,131.0,,,Snyder County,Franklin Township
Snyder,Franklin Township,U.S. House,12.0,Tom Marino,REP,646.0,,,Snyder County,Franklin Township
Snyder,Franklin Township,U.S. House,12.0,Write-In,,1.0,,,Snyder County,Franklin Township
Snyder,Franklin Township,State House,85.0,Jennifer R. Rager-Kay,DEM,117.0,,,Snyder County,Franklin Township
Snyder,Franklin Township,State House,85.0,Fred Keller,REP,665.0,,,Snyder County,Franklin Township
Snyder,Franklin Township,State House,85.0,Write-In,,1.0,,,Snyder County,Franklin Township
Snyder,Freeburg Borough,U.S. Senate,,Bob Casey Jr.,DEM,85.0,,,Snyder County,Freeburg Borough
Snyder,Freeburg Borough,U.S. Senate,,Lou Barletta,REP,133.0,,,Snyder County,Freeburg Borough
Snyder,Freeburg Borough,U.S. Senate,,Neal Gale,GRN,2.0,,,Snyder County,Freeburg Borough
Snyder,Freeburg Borough,U.S. Senate,,Dale R. Kerns Jr.,LIB,3.0,,,Snyder County,Freeburg Borough
Snyder,Freeburg Borough,U.S. Senate,,Write-In,,0.0,,,Snyder County,Freeburg Borough
Snyder,Freeburg Borough,Governor,,Wolf / Fetterman,DEM,95.0,,,Snyder County,Freeburg Borough
Snyder,Freeburg Borough,Governor,,Wagner / Bartos,REP,122.0,,,Snyder County,Freeburg Borough
Snyder,Freeburg Borough,Governor,,Glover / Bowser-Bostick,GRN,2.0,,,Snyder County,Freeburg Borough
Snyder,Freeburg Borough,Governor,,Krawchuk / Smith,LIB,3.0,,,Snyder County,Freeburg Borough
Snyder,Freeburg Borough,Governor,,Write-In,,1.0,,,Snyder County,Freeburg Borough
Snyder,Freeburg Borough,U.S. House,12.0,Marc Friedenberg,DEM,72.0,,,Snyder County,Freeburg Borough
Snyder,Freeburg Borough,U.S. House,12.0,Tom Marino,REP,147.0,,,Snyder County,Freeburg Borough
Snyder,Freeburg Borough,U.S. House,12.0,Write-In,,0.0,,,Snyder County,Freeburg Borough
Snyder,Freeburg Borough,State House,108.0,Lynda J. Schlegel Culver,REP,176.0,,,Snyder County,Freeburg Borough
Snyder,Freeburg Borough,State House,108.0,Write-In,,4.0,,,Snyder County,Freeburg Borough
Snyder,Jackson Township,U.S. Senate,,Bob Casey Jr.,DEM,131.0,,,Snyder County,Jackson Township
Snyder,Jackson Township,U.S. Senate,,Lou Barletta,REP,338.0,,,Snyder County,Jackson Township
Snyder,Jackson Township,U.S. Senate,,Neal Gale,GRN,3.0,,,Snyder County,Jackson Township
Snyder,Jackson Township,U.S. Senate,,Dale R. Kerns Jr.,LIB,8.0,,,Snyder County,Jackson Township
Snyder,Jackson Township,U.S. Senate,,Write-In,,1.0,,,Snyder County,Jackson Township
Snyder,Jackson Township,Governor,,Wolf / Fetterman,DEM,141.0,,,Snyder County,Jackson Township
Snyder,Jackson Township,Governor,,Wagner / Bartos,REP,327.0,,,Snyder County,Jackson Township
Snyder,Jackson Township,Governor,,Glover / Bowser-Bostick,GRN,3.0,,,Snyder County,Jackson Township
Snyder,Jackson Township,Governor,,Krawchuk / Smith,LIB,8.0,,,Snyder County,Jackson Township
Snyder,Jackson Township,Governor,,Write-In,,1.0,,,Snyder County,Jackson Township
Snyder,Jackson Township,U.S. House,12.0,Marc Friedenberg,DEM,103.0,,,Snyder County,Jackson Township
Snyder,Jackson Township,U.S. House,12.0,Tom Marino,REP,374.0,,,Snyder County,Jackson Township
Snyder,Jackson Township,U.S. House,12.0,Write-In,,1.0,,,Snyder County,Jackson Township
Snyder,Jackson Township,State House,85.0,Jennifer R. Rager-Kay,DEM,83.0,,,Snyder County,Jackson Township
Snyder,Jackson Township,State House,85.0,Fred Keller,REP,396.0,,,Snyder County,Jackson Township
Snyder,Jackson Township,State House,85.0,Write-In,,0.0,,,Snyder County,Jackson Township
Snyder,McClure Borough,U.S. Senate,,Bob Casey Jr.,DEM,85.0,,,Snyder County,McClure Borough
Snyder,McClure Borough,U.S. Senate,,Lou Barletta,REP,214.0,,,Snyder County,McClure Borough
Snyder,McClure Borough,U.S. Senate,,Neal Gale,GRN,1.0,,,Snyder County,McClure Borough
Snyder,McClure Borough,U.S. Senate,,Dale R. Kerns Jr.,LIB,4.0,,,Snyder County,McClure Borough
Snyder,McClure Borough,U.S. Senate,,Write-In,,0.0,,,Snyder County,McClure Borough
Snyder,McClure Borough,Governor,,Wolf / Fetterman,DEM,106.0,,,Snyder County,McClure Borough
Snyder,McClure Borough,Governor,,Wagner / Bartos,REP,192.0,,,Snyder County,McClure Borough
Snyder,McClure Borough,Governor,,Glover / Bowser-Bostick,GRN,3.0,,,Snyder County,McClure Borough
Snyder,McClure Borough,Governor,,Krawchuk / Smith,LIB,4.0,,,Snyder County,McClure Borough
Snyder,McClure Borough,Governor,,Write-In,,0.0,,,Snyder County,McClure Borough
Snyder,McClure Borough,U.S. House,12.0,Marc Friedenberg,DEM,70.0,,,Snyder County,McClure Borough
Snyder,McClure Borough,U.S. House,12.0,Tom Marino,REP,235.0,,,Snyder County,McClure Borough
Snyder,McClure Borough,U.S. House,12.0,Write-In,,1.0,,,Snyder County,McClure Borough
Snyder,McClure Borough,State House,85.0,Jennifer R. Rager-Kay,DEM,64.0,,,Snyder County,McClure Borough
Snyder,McClure Borough,State House,85.0,Fred Keller,REP,240.0,,,Snyder County,McClure Borough
Snyder,McClure Borough,State House,85.0,Write-In,,0.0,,,Snyder County,McClure Borough
Snyder,Middleburg Borough,U.S. Senate,,Bob Casey Jr.,DEM,137.0,,,Snyder County,Middleburg Borough
Snyder,Middleburg Borough,U.S. Senate,,Lou Barletta,REP,269.0,,,Snyder County,Middleburg Borough
Snyder,Middleburg Borough,U.S. Senate,,Neal Gale,GRN,3.0,,,Snyder County,Middleburg Borough
Snyder,Middleburg Borough,U.S. Senate,,Dale R. Kerns Jr.,LIB,7.0,,,Snyder County,Middleburg Borough
Snyder,Middleburg Borough,U.S. Senate,,Write-In,,0.0,,,Snyder County,Middleburg Borough
Snyder,Middleburg Borough,Governor,,Wolf / Fetterman,DEM,155.0,,,Snyder County,Middleburg Borough
Snyder,Middleburg Borough,Governor,,Wagner / Bartos,REP,255.0,,,Snyder County,Middleburg Borough
Snyder,Middleburg Borough,Governor,,Glover / Bowser-Bostick,GRN,0.0,,,Snyder County,Middleburg Borough
Snyder,Middleburg Borough,Governor,,Krawchuk / Smith,LIB,4.0,,,Snyder County,Middleburg Borough
Snyder,Middleburg Borough,Governor,,Write-In,,0.0,,,Snyder County,Middleburg Borough
Snyder,Middleburg Borough,U.S. House,12.0,Marc Friedenberg,DEM,118.0,,,Snyder County,Middleburg Borough
Snyder,Middleburg Borough,U.S. House,12.0,Tom Marino,REP,294.0,,,Snyder County,Middleburg Borough
Snyder,Middleburg Borough,U.S. House,12.0,Write-In,,1.0,,,Snyder County,Middleburg Borough
Snyder,Middleburg Borough,State House,85.0,Jennifer R. Rager-Kay,DEM,107.0,,,Snyder County,Middleburg Borough
Snyder,Middleburg Borough,State House,85.0,Fred Keller,REP,306.0,,,Snyder County,Middleburg Borough
Snyder,Middleburg Borough,State House,85.0,Write-In,,1.0,,,Snyder County,Middleburg Borough
Snyder,Middlecreek Township,U.S. Senate,,Bob Casey Jr.,DEM,185.0,,,Snyder County,Middlecreek Township
Snyder,Middlecreek Township,U.S. Senate,,Lou Barletta,REP,629.0,,,Snyder County,Middlecreek Township
Snyder,Middlecreek Township,U.S. Senate,,Neal Gale,GRN,4.0,,,Snyder County,Middlecreek Township
Snyder,Middlecreek Township,U.S. Senate,,Dale R. Kerns Jr.,LIB,7.0,,,Snyder County,Middlecreek Township
Snyder,Middlecreek Township,U.S. Senate,,Write-In,,0.0,,,Snyder County,Middlecreek Township
Snyder,Middlecreek Township,Governor,,Wolf / Fetterman,DEM,228.0,,,Snyder County,Middlecreek Township
Snyder,Middlecreek Township,Governor,,Wagner / Bartos,REP,592.0,,,Snyder County,Middlecreek Township
Snyder,Middlecreek Township,Governor,,Glover / Bowser-Bostick,GRN,1.0,,,Snyder County,Middlecreek Township
Snyder,Middlecreek Township,Governor,,Krawchuk / Smith,LIB,3.0,,,Snyder County,Middlecreek Township
Snyder,Middlecreek Township,Governor,,Write-In,,1.0,,,Snyder County,Middlecreek Township
Snyder,Middlecreek Township,U.S. House,12.0,Marc Friedenberg,DEM,151.0,,,Snyder County,Middlecreek Township
Snyder,Middlecreek Township,U.S. House,12.0,Tom Marino,REP,664.0,,,Snyder County,Middlecreek Township
Snyder,Middlecreek Township,U.S. House,12.0,Write-In,,0.0,,,Snyder County,Middlecreek Township
Snyder,Middlecreek Township,State House,85.0,Jennifer R. Rager-Kay,DEM,131.0,,,Snyder County,Middlecreek Township
Snyder,Middlecreek Township,State House,85.0,Fred Keller,REP,691.0,,,Snyder County,Middlecreek Township
Snyder,Middlecreek Township,State House,85.0,Write-In,,0.0,,,Snyder County,Middlecreek Township
Snyder,Monroe Township No.1,U.S. Senate,,Bob Casey Jr.,DEM,375.0,,,Snyder County,Monroe Township No.1
Snyder,Monroe Township No.1,U.S. Senate,,Lou Barletta,REP,462.0,,,Snyder County,Monroe Township No.1
Snyder,Monroe Township No.1,U.S. Senate,,Neal Gale,GRN,2.0,,,Snyder County,Monroe Township No.1
Snyder,Monroe Township No.1,U.S. Senate,,Dale R. Kerns Jr.,LIB,8.0,,,Snyder County,Monroe Township No.1
Snyder,Monroe Township No.1,U.S. Senate,,Write-In,,0.0,,,Snyder County,Monroe Township No.1
Snyder,Monroe Township No.1,Governor,,Wolf / Fetterman,DEM,421.0,,,Snyder County,Monroe Township No.1
Snyder,Monroe Township No.1,Governor,,Wagner / Bartos,REP,411.0,,,Snyder County,Monroe Township No.1
Snyder,Monroe Township No.1,Governor,,Glover / Bowser-Bostick,GRN,1.0,,,Snyder County,Monroe Township No.1
Snyder,Monroe Township No.1,Governor,,Krawchuk / Smith,LIB,7.0,,,Snyder County,Monroe Township No.1
Snyder,Monroe Township No.1,Governor,,Write-In,,0.0,,,Snyder County,Monroe Township No.1
Snyder,Monroe Township No.1,U.S. House,12.0,Marc Friedenberg,DEM,314.0,,,Snyder County,Monroe Township No.1
Snyder,Monroe Township No.1,U.S. House,12.0,Tom Marino,REP,518.0,,,Snyder County,Monroe Township No.1
Snyder,Monroe Township No.1,U.S. House,12.0,Write-In,,3.0,,,Snyder County,Monroe Township No.1
Snyder,Monroe Township No.1,State House,108.0,Lynda J. Schlegel Culver,REP,657.0,,,Snyder County,Monroe Township No.1
Snyder,Monroe Township No.1,State House,108.0,Write-In,,29.0,,,Snyder County,Monroe Township No.1
Snyder,Monroe Township No.2,U.S. Senate,,Bob Casey Jr.,DEM,305.0,,,Snyder County,Monroe Township No.2
Snyder,Monroe Township No.2,U.S. Senate,,Lou Barletta,REP,628.0,,,Snyder County,Monroe Township No.2
Snyder,Monroe Township No.2,U.S. Senate,,Neal Gale,GRN,5.0,,,Snyder County,Monroe Township No.2
Snyder,Monroe Township No.2,U.S. Senate,,Dale R. Kerns Jr.,LIB,10.0,,,Snyder County,Monroe Township No.2
Snyder,Monroe Township No.2,U.S. Senate,,Write-In,,0.0,,,Snyder County,Monroe Township No.2
Snyder,Monroe Township No.2,Governor,,Wolf / Fetterman,DEM,357.0,,,Snyder County,Monroe Township No.2
Snyder,Monroe Township No.2,Governor,,Wagner / Bartos,REP,572.0,,,Snyder County,Monroe Township No.2
Snyder,Monroe Township No.2,Governor,,Glover / Bowser-Bostick,GRN,2.0,,,Snyder County,Monroe Township No.2
Snyder,Monroe Township No.2,Governor,,Krawchuk / Smith,LIB,12.0,,,Snyder County,Monroe Township No.2
Snyder,Monroe Township No.2,Governor,,Write-In,,0.0,,,Snyder County,Monroe Township No.2
Snyder,Monroe Township No.2,U.S. House,12.0,Marc Friedenberg,DEM,245.0,,,Snyder County,Monroe Township No.2
Snyder,Monroe Township No.2,U.S. House,12.0,Tom Marino,REP,697.0,,,Snyder County,Monroe Township No.2
Snyder,Monroe Township No.2,U.S. House,12.0,Write-In,,0.0,,,Snyder County,Monroe Township No.2
Snyder,Monroe Township No.2,State House,108.0,Lynda J. Schlegel Culver,REP,789.0,,,Snyder County,Monroe Township No.2
Snyder,Monroe Township No.2,State House,108.0,Write-In,,12.0,,,Snyder County,Monroe Township No.2
Snyder,Penn Township No. 1,U.S. Senate,,Bob Casey Jr.,DEM,294.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 1,U.S. Senate,,Lou Barletta,REP,381.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 1,U.S. Senate,,Neal Gale,GRN,6.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 1,U.S. Senate,,Dale R. Kerns Jr.,LIB,6.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 1,U.S. Senate,,Write-In,,1.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 1,Governor,,Wolf / Fetterman,DEM,331.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 1,Governor,,Wagner / Bartos,REP,340.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 1,Governor,,Glover / Bowser-Bostick,GRN,4.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 1,Governor,,Krawchuk / Smith,LIB,10.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 1,Governor,,Write-In,,2.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 1,U.S. House,12.0,Marc Friedenberg,DEM,247.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 1,U.S. House,12.0,Tom Marino,REP,437.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 1,U.S. House,12.0,Write-In,,2.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 1,State House,85.0,Jennifer R. Rager-Kay,DEM,247.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 1,State House,85.0,Fred Keller,REP,441.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 1,State House,85.0,Write-In,,1.0,,,Snyder County,Penn Township No. 1
Snyder,Penn Township No. 2,U.S. Senate,,Bob Casey Jr.,DEM,339.0,,,Snyder County,Penn Township No. 2
Snyder,Penn Township No. 2,U.S. Senate,,Lou Barletta,REP,465.0,,,Snyder County,Penn Township No. 2
Snyder,Penn Township No. 2,U.S. Senate,,Neal Gale,GRN,9.0,,,Snyder County,Penn Township No. 2
Snyder,Penn Township No. 2,U.S. Senate,,Dale R. Kerns Jr.,LIB,12.0,,,Snyder County,Penn Township No. 2
Snyder,Penn Township No. 2,U.S. Senate,,Write-In,,0.0,,,Snyder County,Penn Township No. 2
Snyder,Penn Township No. 2,Governor,,Wolf / Fetterman,DEM,379.0,,,Snyder County,Penn Township No. 2
Snyder,Penn Township No. 2,Governor,,Wagner / Bartos,REP,418.0,,,Snyder County,Penn Township No. 2
Snyder,Penn Township No. 2,Governor,,Glover / Bowser-Bostick,GRN,7.0,,,Snyder County,Penn Township No. 2
Snyder,Penn Township No. 2,Governor,,Krawchuk / Smith,LIB,14.0,,,Snyder County,Penn Township No. 2
Snyder,Penn Township No. 2,Governor,,Write-In,,1.0,,,Snyder County,Penn Township No. 2
Snyder,Penn Township No. 2,U.S. House,12.0,Marc Friedenberg,DEM,298.0,,,Snyder County,Penn Township No. 2
Snyder,Penn Township No. 2,U.S. House,12.0,Tom Marino,REP,525.0,,,Snyder County,Penn Township No. 2
Snyder,Penn Township No. 2,U.S. House,12.0,Write-In,,1.0,,,Snyder County,Penn Township No. 2
Snyder,Penn Township No. 2,State House,85.0,Jennifer R. Rager-Kay,DEM,291.0,,,Snyder County,Penn Township No. 2
Snyder,Penn Township No. 2,State House,85.0,Fred Keller,REP,534.0,,,Snyder County,Penn Township No. 2
Snyder,Penn Township No. 2,State House,85.0,Write-In,,1.0,,,Snyder County,Penn Township No. 2
Snyder,Perry Township,U.S. Senate,,Bob Casey Jr.,DEM,168.0,,,Snyder County,Perry Township
Snyder,Perry Township,U.S. Senate,,Lou Barletta,REP,460.0,,,Snyder County,Perry Township
Snyder,Perry Township,U.S. Senate,,Neal Gale,GRN,7.0,,,Snyder County,Perry Township
Snyder,Perry Township,U.S. Senate,,Dale R. Kerns Jr.,LIB,1.0,,,Snyder County,Perry Township
Snyder,Perry Township,U.S. Senate,,Write-In,,1.0,,,Snyder County,Perry Township
Snyder,Perry Township,Governor,,Wolf / Fetterman,DEM,181.0,,,Snyder County,Perry Township
Snyder,Perry Township,Governor,,Wagner / Bartos,REP,445.0,,,Snyder County,Perry Township
Snyder,Perry Township,Governor,,Glover / Bowser-Bostick,GRN,5.0,,,Snyder County,Perry Township
Snyder,Perry Township,Governor,,Krawchuk / Smith,LIB,5.0,,,Snyder County,Perry Township
Snyder,Perry Township,Governor,,Write-In,,0.0,,,Snyder County,Perry Township
Snyder,Perry Township,U.S. House,12.0,Marc Friedenberg,DEM,124.0,,,Snyder County,Perry Township
Snyder,Perry Township,U.S. House,12.0,Tom Marino,REP,505.0,,,Snyder County,Perry Township
Snyder,Perry Township,U.S. House,12.0,Write-In,,1.0,,,Snyder County,Perry Township
Snyder,Perry Township,State House,85.0,Jennifer R. Rager-Kay,DEM,128.0,,,Snyder County,Perry Township
Snyder,Perry Township,State House,85.0,Fred Keller,REP,511.0,,,Snyder County,Perry Township
Snyder,Perry Township,State House,85.0,Write-In,,0.0,,,Snyder County,Perry Township
Snyder,Selinsgrove Borough No.1,U.S. Senate,,Bob Casey Jr.,DEM,245.0,,,Snyder County,Selinsgrove Borough No.1
Snyder,Selinsgrove Borough No.1,U.S. Senate,,Lou Barletta,REP,137.0,,,Snyder County,Selinsgrove Borough No.1
Snyder,Selinsgrove Borough No.1,U.S. Senate,,Neal Gale,GRN,4.0,,,Snyder County,Selinsgrove Borough No.1
Snyder,Selinsgrove Borough No.1,U.S. Senate,,Dale R. Kerns Jr.,LIB,10.0,,,Snyder County,Selinsgrove Borough No.1
Snyder,Selinsgrove Borough No.1,U.S. Senate,,Write-In,,1.0,,,Snyder County,Selinsgrove Borough No.1
Snyder,Selinsgrove Borough No.1,Governor,,Wolf / Fetterman,DEM,251.0,,,Snyder County,Selinsgrove Borough No.1
Snyder,Selinsgrove Borough No.1,Governor,,Wagner / Bartos,REP,133.0,,,Snyder County,Selinsgrove Borough No.1
Snyder,Selinsgrove Borough No.1,Governor,,Glover / Bowser-Bostick,GRN,5.0,,,Snyder County,Selinsgrove Borough No.1
Snyder,Selinsgrove Borough No.1,Governor,,Krawchuk / Smith,LIB,6.0,,,Snyder County,Selinsgrove Borough No.1
Snyder,Selinsgrove Borough No.1,Governor,,Write-In,,1.0,,,Snyder County,Selinsgrove Borough No.1
